Date,Dividend,Ticker,Ticker_Yahoo
2023-06-27,0.076009,MILS3,MILS3.SA
2023-09-27,0.069546,MILS3,MILS3.SA
2023-12-28,0.070799,MILS3,MILS3.SA
2024-03-27,0.080581,MILS3,MILS3.SA
2024-05-03,0.01322,MILS3,MILS3.SA
2024-06-28,0.093894,MILS3,MILS3.SA
2024-08-20,0.213446,MILS3,MILS3.SA
2025-01-02,0.228776,MILS3,MILS3.SA
2025-04-14,0.060602,MILS3,MILS3.SA
2025-08-20,0.215745,MILS3,MILS3.SA
2002-07-19,0.542752,MNDL3,MNDL3.SA
2003-08-18,0.49452,MNDL3,MNDL3.SA
2007-06-11,0.222499,MNDL3,MNDL3.SA
2008-05-09,0.044352,MNDL3,MNDL3.SA
2011-05-30,1.386895,MNDL3,MNDL3.SA
2008-01-18,1.674128,MOAR3,MOAR3.SA
2008-06-05,1.255598,MOAR3,MOAR3.SA
2008-09-02,1.674128,MOAR3,MOAR3.SA
2009-01-08,1.423006,MOAR3,MOAR3.SA
2009-04-30,1.255598,MOAR3,MOAR3.SA
2009-08-17,1.423006,MOAR3,MOAR3.SA
2010-01-11,1.046329,MOAR3,MOAR3.SA
2010-04-01,0.753357,MOAR3,MOAR3.SA
2010-06-18,0.760285,MOAR3,MOAR3.SA
2010-09-23,0.802523,MOAR3,MOAR3.SA
2010-11-25,0.422381,MOAR3,MOAR3.SA
2011-01-04,0.760284,MOAR3,MOAR3.SA
2011-03-24,1.055949,MOAR3,MOAR3.SA
2011-06-17,0.760285,MOAR3,MOAR3.SA
2011-09-30,2.675507,MOAR3,MOAR3.SA
2011-12-02,0.422381,MOAR3,MOAR3.SA
2012-01-04,0.844761,MOAR3,MOAR3.SA
2012-03-16,2.196378,MOAR3,MOAR3.SA
2012-04-02,1.450465,MOAR3,MOAR3.SA
2012-08-07,0.229733,MOAR3,MOAR3.SA
2013-01-21,19.472,MOAR3,MOAR3.SA
2013-03-04,3.908399,MOAR3,MOAR3.SA
2013-10-30,0.76415,MOAR3,MOAR3.SA
2013-12-19,1.22437,MOAR3,MOAR3.SA
2014-01-30,3.8364,MOAR3,MOAR3.SA
2014-08-21,1.231151,MOAR3,MOAR3.SA
2014-11-25,0.816245,MOAR3,MOAR3.SA
2015-01-14,2.040613,MOAR3,MOAR3.SA
2015-03-05,1.061119,MOAR3,MOAR3.SA
2015-04-28,0.816245,MOAR3,MOAR3.SA
2015-06-05,2.040613,MOAR3,MOAR3.SA
2015-07-29,0.816245,MOAR3,MOAR3.SA
2015-09-04,0.816245,MOAR3,MOAR3.SA
2015-09-28,2.448736,MOAR3,MOAR3.SA
2015-12-03,0.816245,MOAR3,MOAR3.SA
2015-12-30,3.836352,MOAR3,MOAR3.SA
2016-04-27,0.979494,MOAR3,MOAR3.SA
2016-06-17,1.224368,MOAR3,MOAR3.SA
2016-08-22,1.224368,MOAR3,MOAR3.SA
2016-11-28,0.979494,MOAR3,MOAR3.SA
2016-12-21,2.856858,MOAR3,MOAR3.SA
2017-01-24,1.224368,MOAR3,MOAR3.SA
2017-03-27,0.816245,MOAR3,MOAR3.SA
2017-06-30,2.040613,MOAR3,MOAR3.SA
2017-08-18,2.040613,MOAR3,MOAR3.SA
2017-10-25,2.040613,MOAR3,MOAR3.SA
2017-12-14,2.856858,MOAR3,MOAR3.SA
2018-01-19,2.040612,MOAR3,MOAR3.SA
2018-03-19,2.040612,MOAR3,MOAR3.SA
2018-05-22,4.081225,MOAR3,MOAR3.SA
2018-07-19,2.856858,MOAR3,MOAR3.SA
2018-09-18,4.081226,MOAR3,MOAR3.SA
2018-12-19,1.714114,MOAR3,MOAR3.SA
2019-01-17,2.040613,MOAR3,MOAR3.SA
2019-03-18,2.040613,MOAR3,MOAR3.SA
2019-05-21,4.081226,MOAR3,MOAR3.SA
2019-07-18,2.040613,MOAR3,MOAR3.SA
2019-09-25,1.224367,MOAR3,MOAR3.SA
2019-11-26,1.224367,MOAR3,MOAR3.SA
2019-12-30,0.73462,MOAR3,MOAR3.SA
2020-01-27,0.489747,MOAR3,MOAR3.SA
2020-04-09,1.428429,MOAR3,MOAR3.SA
2020-05-26,1.020306,MOAR3,MOAR3.SA
2020-09-24,2.040612,MOAR3,MOAR3.SA
2020-12-22,0.979494,MOAR3,MOAR3.SA
2021-03-22,4.081225,MOAR3,MOAR3.SA
2021-05-21,4.081225,MOAR3,MOAR3.SA
2021-07-21,1.224367,MOAR3,MOAR3.SA
2021-09-21,3.509854,MOAR3,MOAR3.SA
2021-11-05,24.48735,MOAR3,MOAR3.SA
2021-12-20,14.28429,MOAR3,MOAR3.SA
2022-01-24,6.121839,MOAR3,MOAR3.SA
2022-03-22,2.040612,MOAR3,MOAR3.SA
2022-05-23,2.040613,MOAR3,MOAR3.SA
2022-07-20,2.040613,MOAR3,MOAR3.SA
2022-09-22,1.224368,MOAR3,MOAR3.SA
2022-12-21,1.224368,MOAR3,MOAR3.SA
2023-03-27,1.224368,MOAR3,MOAR3.SA
2023-05-22,1.224368,MOAR3,MOAR3.SA
2023-07-06,0.571372,MOAR3,MOAR3.SA
2023-08-04,5.876965,MOAR3,MOAR3.SA
2023-09-06,5.795341,MOAR3,MOAR3.SA
2024-01-02,1.63249,MOAR3,MOAR3.SA
2024-01-05,14.569976,MOAR3,MOAR3.SA
2024-04-08,1.224368,MOAR3,MOAR3.SA
2024-11-28,17.14115,MOAR3,MOAR3.SA
2024-12-30,0.816245,MOAR3,MOAR3.SA
2025-01-30,3.264981,MOAR3,MOAR3.SA
2025-03-10,20.40613,MOAR3,MOAR3.SA
2025-05-26,8.570574,MOAR3,MOAR3.SA
2025-08-06,0.179347,MOTV3,MOTV3.SA
2018-01-05,0.069513,MOVI3,MOVI3.SA
2018-04-05,0.021911,MOVI3,MOVI3.SA
2018-04-27,0.003658,MOVI3,MOVI3.SA
2018-07-02,0.0326,MOVI3,MOVI3.SA
2018-10-29,0.095728,MOVI3,MOVI3.SA
2018-12-21,0.142864,MOVI3,MOVI3.SA
2019-07-01,0.075393,MOVI3,MOVI3.SA
2019-09-30,0.067174,MOVI3,MOVI3.SA
2019-10-04,0.093238,MOVI3,MOVI3.SA
2020-01-06,0.133723,MOVI3,MOVI3.SA
2021-01-06,0.147814,MOVI3,MOVI3.SA
2021-06-29,0.080166,MOVI3,MOVI3.SA
2021-06-30,0.090564,MOVI3,MOVI3.SA
2021-09-30,0.076775,MOVI3,MOVI3.SA
2021-12-30,0.125375,MOVI3,MOVI3.SA
2022-03-31,0.149454,MOVI3,MOVI3.SA
2022-05-05,0.848883,MOVI3,MOVI3.SA
2022-07-01,0.146552,MOVI3,MOVI3.SA
2022-10-03,0.152055,MOVI3,MOVI3.SA
2022-12-27,0.151805,MOVI3,MOVI3.SA
2023-05-04,0.120779,MOVI3,MOVI3.SA
2024-12-30,0.15371,MOVI3,MOVI3.SA
2025-05-02,0.023924,MOVI3,MOVI3.SA
2009-12-30,0.414085,MRFG3,MRFG3.SA
2010-05-03,0.043692,MRFG3,MRFG3.SA
2011-01-03,0.099068,MRFG3,MRFG3.SA
2011-05-03,0.013956,MRFG3,MRFG3.SA
2021-04-12,0.202734,MRFG3,MRFG3.SA
2021-09-13,1.392372,MRFG3,MRFG3.SA
2021-12-22,1.243129,MRFG3,MRFG3.SA
2022-04-14,0.576831,MRFG3,MRFG3.SA
2022-08-22,0.753668,MRFG3,MRFG3.SA
2022-12-20,0.904361,MRFG3,MRFG3.SA
2024-12-13,2.833731,MRFG3,MRFG3.SA
2013-04-26,0.882826,MRSA3B,MRSA3B.SA
2013-12-02,0.281558,MRSA3B,MRSA3B.SA
2014-04-25,0.6278,MRSA3B,MRSA3B.SA
2015-04-29,0.405244,MRSA3B,MRSA3B.SA
2015-12-16,0.101311,MRSA3B,MRSA3B.SA
2016-05-02,0.1978,MRSA3B,MRSA3B.SA
2017-04-25,0.558424,MRSA3B,MRSA3B.SA
2018-04-27,0.616875,MRSA3B,MRSA3B.SA
2019-04-26,0.348804,MRSA3B,MRSA3B.SA
2019-11-26,0.348804,MRSA3B,MRSA3B.SA
2020-06-18,0.336593,MRSA3B,MRSA3B.SA
2020-11-30,0.336593,MRSA3B,MRSA3B.SA
2021-04-30,0.287729,MRSA3B,MRSA3B.SA
2022-04-27,0.467812,MRSA3B,MRSA3B.SA
2023-04-28,0.584561,MRSA3B,MRSA3B.SA
2024-04-29,0.807343,MRSA3B,MRSA3B.SA
2025-05-02,0.952217,MRSA3B,MRSA3B.SA
2009-05-18,0.041933,MRVE3,MRVE3.SA
2010-05-17,0.171394,MRVE3,MRVE3.SA
2010-05-20,0.171379,MRVE3,MRVE3.SA
2010-12-30,0.156,MRVE3,MRVE3.SA
2011-05-18,0.180193,MRVE3,MRVE3.SA
2012-05-18,0.377093,MRVE3,MRVE3.SA
2013-05-16,0.262365,MRVE3,MRVE3.SA
2014-05-16,0.300584,MRVE3,MRVE3.SA
2015-05-04,0.387787,MRVE3,MRVE3.SA
2016-05-17,0.353745,MRVE3,MRVE3.SA
2017-03-06,0.34,MRVE3,MRVE3.SA
2017-05-16,0.29971,MRVE3,MRVE3.SA
2018-04-23,0.35,MRVE3,MRVE3.SA
2018-05-29,0.349988,MRVE3,MRVE3.SA
2018-12-14,0.33,MRVE3,MRVE3.SA
2019-06-07,0.371014,MRVE3,MRVE3.SA
2019-11-19,0.370134,MRVE3,MRVE3.SA
2019-12-11,0.370116,MRVE3,MRVE3.SA
2020-10-14,0.340143,MRVE3,MRVE3.SA
2021-01-19,0.207093,MRVE3,MRVE3.SA
2021-04-30,0.270585,MRVE3,MRVE3.SA
2021-12-07,0.162351,MRVE3,MRVE3.SA
2022-06-24,0.197808,MRVE3,MRVE3.SA
2022-09-22,0.197808,MRVE3,MRVE3.SA
2021-05-06,0.447076,MTRE3,MTRE3.SA
2021-11-18,0.117641,MTRE3,MTRE3.SA
2022-03-08,0.100797,MTRE3,MTRE3.SA
2022-05-19,0.066519,MTRE3,MTRE3.SA
2022-09-19,0.042607,MTRE3,MTRE3.SA
2022-11-17,0.117521,MTRE3,MTRE3.SA
2023-03-27,0.086194,MTRE3,MTRE3.SA
2023-05-19,0.169396,MTRE3,MTRE3.SA
2023-08-15,0.503552,MTRE3,MTRE3.SA
2024-04-25,0.02775,MTRE3,MTRE3.SA
2024-05-24,0.02775,MTRE3,MTRE3.SA
2024-06-21,0.02775,MTRE3,MTRE3.SA
2024-07-22,0.02775,MTRE3,MTRE3.SA
2024-08-23,0.02775,MTRE3,MTRE3.SA
2024-09-24,0.037816,MTRE3,MTRE3.SA
2024-10-25,0.037816,MTRE3,MTRE3.SA
2024-11-22,0.037816,MTRE3,MTRE3.SA
2024-12-20,0.04727,MTRE3,MTRE3.SA
2025-01-24,0.04727,MTRE3,MTRE3.SA
2025-02-21,0.04727,MTRE3,MTRE3.SA
2025-03-24,0.037816,MTRE3,MTRE3.SA
2025-04-17,0.037816,MTRE3,MTRE3.SA
2025-05-21,0.037816,MTRE3,MTRE3.SA
2025-06-17,0.04727,MTRE3,MTRE3.SA
2025-07-18,0.04727,MTRE3,MTRE3.SA
2025-08-19,0.04727,MTRE3,MTRE3.SA
2025-09-19,0.037816,MTRE3,MTRE3.SA
2010-12-21,0.704,MTSA4,MTSA4.SA
2011-05-09,0.165,MTSA4,MTSA4.SA
2011-12-05,0.715,MTSA4,MTSA4.SA
2012-05-07,0.22,MTSA4,MTSA4.SA
2012-12-04,0.825,MTSA4,MTSA4.SA
2014-05-09,0.22,MTSA4,MTSA4.SA
2014-12-04,0.825,MTSA4,MTSA4.SA
2015-12-03,0.55,MTSA4,MTSA4.SA
2016-11-29,0.55,MTSA4,MTSA4.SA
2017-11-21,0.55,MTSA4,MTSA4.SA
2018-11-21,0.65,MTSA4,MTSA4.SA
2019-05-08,0.4,MTSA4,MTSA4.SA
2019-11-26,0.4,MTSA4,MTSA4.SA
2020-07-24,0.4,MTSA4,MTSA4.SA
2020-11-26,0.3575,MTSA4,MTSA4.SA
2021-05-03,1.10374,MTSA4,MTSA4.SA
2021-06-22,0.33,MTSA4,MTSA4.SA
2021-09-23,0.385,MTSA4,MTSA4.SA
2021-12-07,0.44,MTSA4,MTSA4.SA
2022-03-25,0.33,MTSA4,MTSA4.SA
2022-05-16,0.66,MTSA4,MTSA4.SA
2022-06-21,0.33,MTSA4,MTSA4.SA
2022-09-21,0.66,MTSA4,MTSA4.SA
2022-12-13,0.66,MTSA4,MTSA4.SA
2023-03-27,0.33,MTSA4,MTSA4.SA
2023-05-08,0.935,MTSA4,MTSA4.SA
2023-06-26,0.66,MTSA4,MTSA4.SA
2023-09-22,0.77,MTSA4,MTSA4.SA
2023-12-13,0.77,MTSA4,MTSA4.SA
2024-05-13,0.44,MTSA4,MTSA4.SA
2024-09-23,0.77,MTSA4,MTSA4.SA
2024-12-10,0.88,MTSA4,MTSA4.SA
2025-03-21,0.44,MTSA4,MTSA4.SA
2025-06-24,0.66,MTSA4,MTSA4.SA
2025-09-22,0.66,MTSA4,MTSA4.SA
2009-05-04,0.045397,MULT3,MULT3.SA
2010-05-03,0.113327,MULT3,MULT3.SA
2011-05-02,0.192896,MULT3,MULT3.SA
2011-11-24,0.187265,MULT3,MULT3.SA
2012-05-02,0.091541,MULT3,MULT3.SA
2012-12-12,0.198554,MULT3,MULT3.SA
2013-03-07,0.109881,MULT3,MULT3.SA
2013-06-28,0.079423,MULT3,MULT3.SA
2013-12-18,0.079868,MULT3,MULT3.SA
2014-07-01,0.124217,MULT3,MULT3.SA
2014-12-23,0.150511,MULT3,MULT3.SA
2015-04-30,0.03513,MULT3,MULT3.SA
2015-07-01,0.159024,MULT3,MULT3.SA
2015-12-22,0.23959,MULT3,MULT3.SA
2016-07-01,0.168277,MULT3,MULT3.SA
2017-06-27,0.184019,MULT3,MULT3.SA
2017-09-27,0.108582,MULT3,MULT3.SA
2017-12-28,0.108743,MULT3,MULT3.SA
2018-06-27,0.184595,MULT3,MULT3.SA
2018-09-27,0.13459,MULT3,MULT3.SA
2019-01-02,0.117766,MULT3,MULT3.SA
2019-06-28,0.184584,MULT3,MULT3.SA
2019-10-01,0.134171,MULT3,MULT3.SA
2020-01-02,0.150887,MULT3,MULT3.SA
2020-12-29,0.454975,MULT3,MULT3.SA
2021-12-29,0.4989,MULT3,MULT3.SA
2022-06-27,0.247154,MULT3,MULT3.SA
2022-09-28,0.170702,MULT3,MULT3.SA
2022-12-27,0.299001,MULT3,MULT3.SA
2023-03-31,0.128143,MULT3,MULT3.SA
2023-06-30,0.248168,MULT3,MULT3.SA
2023-09-28,0.206055,MULT3,MULT3.SA
2023-11-03,0.224954,MULT3,MULT3.SA
2023-12-28,0.188988,MULT3,MULT3.SA
2024-04-05,0.15483,MULT3,MULT3.SA
2024-06-27,0.233675,MULT3,MULT3.SA
2024-12-23,0.235329,MULT3,MULT3.SA
2025-01-02,0.409267,MULT3,MULT3.SA
2025-04-01,0.225157,MULT3,MULT3.SA
2025-06-30,0.245626,MULT3,MULT3.SA
2025-09-29,0.245598,MULT3,MULT3.SA
2008-03-20,0.277452,MYPK3,MYPK3.SA
2010-03-08,0.21131,MYPK3,MYPK3.SA
2011-03-01,0.6768,MYPK3,MYPK3.SA
2012-03-06,0.902493,MYPK3,MYPK3.SA
2012-04-27,0.131524,MYPK3,MYPK3.SA
2012-12-21,0.132083,MYPK3,MYPK3.SA
2013-03-01,0.036265,MYPK3,MYPK3.SA
2013-12-19,0.526465,MYPK3,MYPK3.SA
2014-02-28,0.295093,MYPK3,MYPK3.SA
2015-02-27,0.29731,MYPK3,MYPK3.SA
2016-02-29,0.216945,MYPK3,MYPK3.SA
2017-03-31,0.075627,MYPK3,MYPK3.SA
2018-02-26,0.255801,MYPK3,MYPK3.SA
2018-06-15,0.238505,MYPK3,MYPK3.SA
2018-09-18,0.230879,MYPK3,MYPK3.SA
2018-12-07,0.258411,MYPK3,MYPK3.SA
2019-07-08,0.185062,MYPK3,MYPK3.SA
2020-03-11,0.664118,MYPK3,MYPK3.SA
2021-12-28,1.005553,MYPK3,MYPK3.SA
2022-03-15,0.399347,MYPK3,MYPK3.SA
2022-07-05,0.234902,MYPK3,MYPK3.SA
2022-10-04,0.198358,MYPK3,MYPK3.SA
2023-03-24,0.30128,MYPK3,MYPK3.SA
2024-03-12,0.087518,MYPK3,MYPK3.SA
2024-07-02,0.128137,MYPK3,MYPK3.SA
2024-10-02,0.388989,MYPK3,MYPK3.SA
2025-03-07,0.194621,MYPK3,MYPK3.SA
2025-10-06,0.307138,MYPK3,MYPK3.SA
2008-03-05,0.27725,NATU3,NATU3.SA
2008-07-31,0.219535,NATU3,NATU3.SA
2009-03-02,0.36321,NATU3,NATU3.SA
2009-07-27,0.024736,NATU3,NATU3.SA
2010-03-02,0.412344,NATU3,NATU3.SA
2010-07-28,0.329876,NATU3,NATU3.SA
2011-03-02,0.523192,NATU3,NATU3.SA
2011-07-27,0.38588,NATU3,NATU3.SA
2012-02-27,0.573174,NATU3,NATU3.SA
2012-08-01,0.423676,NATU3,NATU3.SA
2013-02-18,0.572268,NATU3,NATU3.SA
2013-08-01,0.424009,NATU3,NATU3.SA
2014-02-20,0.578375,NATU3,NATU3.SA
2014-07-31,0.302576,NATU3,NATU3.SA
2015-02-19,0.518524,NATU3,NATU3.SA
2015-07-30,0.240876,NATU3,NATU3.SA
2016-02-25,0.143083,NATU3,NATU3.SA
2016-12-20,0.071815,NATU3,NATU3.SA
2017-03-01,0.066088,NATU3,NATU3.SA
2017-12-26,0.090948,NATU3,NATU3.SA
2018-03-20,0.157467,NATU3,NATU3.SA
2019-01-07,0.129373,NATU3,NATU3.SA
2019-02-27,0.065773,NATU3,NATU3.SA
2019-11-07,0.127845,NATU3,NATU3.SA
2019-07-04,0.278464,NEOE3,NEOE3.SA
2020-01-07,0.17935,NEOE3,NEOE3.SA
2020-06-19,0.229364,NEOE3,NEOE3.SA
2021-01-07,0.21968,NEOE3,NEOE3.SA
2021-04-13,0.165348,NEOE3,NEOE3.SA
2021-07-02,0.140639,NEOE3,NEOE3.SA
2022-01-06,0.131817,NEOE3,NEOE3.SA
2022-04-26,0.52914,NEOE3,NEOE3.SA
2022-07-06,0.137697,NEOE3,NEOE3.SA
2023-01-05,0.253954,NEOE3,NEOE3.SA
2023-04-28,0.583843,NEOE3,NEOE3.SA
2023-07-03,0.319305,NEOE3,NEOE3.SA
2024-01-05,0.416493,NEOE3,NEOE3.SA
2024-04-22,0.248421,NEOE3,NEOE3.SA
2024-07-02,0.164859,NEOE3,NEOE3.SA
2024-12-18,0.260528,NEOE3,NEOE3.SA
2025-04-22,0.350092,NEOE3,NEOE3.SA
2025-06-18,0.217499,NEOE3,NEOE3.SA
2021-05-03,0.310525,NGRD3,NGRD3.SA
2022-04-28,0.3716,NGRD3,NGRD3.SA
2023-05-02,0.369753,NGRD3,NGRD3.SA
2024-04-22,0.135771,NGRD3,NGRD3.SA
2008-08-08,0.024242,ODPV3,ODPV3.SA
2008-12-19,0.005924,ODPV3,ODPV3.SA
2009-12-28,0.219327,ODPV3,ODPV3.SA
2010-11-11,0.152202,ODPV3,ODPV3.SA
2011-04-18,0.025958,ODPV3,ODPV3.SA
2011-08-12,0.121024,ODPV3,ODPV3.SA
2011-12-27,0.029086,ODPV3,ODPV3.SA
2012-04-03,0.123715,ODPV3,ODPV3.SA
2012-04-30,0.072831,ODPV3,ODPV3.SA
2012-07-30,0.071782,ODPV3,ODPV3.SA
2012-10-26,0.058474,ODPV3,ODPV3.SA
2013-03-27,0.014282,ODPV3,ODPV3.SA
2013-04-03,0.070434,ODPV3,ODPV3.SA
2013-05-02,0.08632,ODPV3,ODPV3.SA
2013-06-26,0.014145,ODPV3,ODPV3.SA
2013-07-31,0.05343,ODPV3,ODPV3.SA
2013-10-30,0.057435,ODPV3,ODPV3.SA
2013-12-23,0.012306,ODPV3,ODPV3.SA
2014-03-31,0.014623,ODPV3,ODPV3.SA
2014-04-03,0.099549,ODPV3,ODPV3.SA
2014-06-26,0.014839,ODPV3,ODPV3.SA
2014-07-30,0.066909,ODPV3,ODPV3.SA
2014-09-19,0.013442,ODPV3,ODPV3.SA
2014-10-29,0.064155,ODPV3,ODPV3.SA
2014-12-17,0.013455,ODPV3,ODPV3.SA
2015-03-16,0.013591,ODPV3,ODPV3.SA
2015-04-08,0.093937,ODPV3,ODPV3.SA
2015-05-04,0.103311,ODPV3,ODPV3.SA
2015-06-12,0.017033,ODPV3,ODPV3.SA
2015-07-30,0.068504,ODPV3,ODPV3.SA
2015-09-17,0.016675,ODPV3,ODPV3.SA
2015-10-30,0.058191,ODPV3,ODPV3.SA
2015-12-16,0.018411,ODPV3,ODPV3.SA
2016-03-15,0.020485,ODPV3,ODPV3.SA
2016-04-13,0.084905,ODPV3,ODPV3.SA
2016-04-28,0.074208,ODPV3,ODPV3.SA
2016-06-20,0.019614,ODPV3,ODPV3.SA
2016-08-02,0.040891,ODPV3,ODPV3.SA
2016-09-21,0.019415,ODPV3,ODPV3.SA
2016-11-01,0.041095,ODPV3,ODPV3.SA
2016-12-19,0.020202,ODPV3,ODPV3.SA
2017-03-21,0.021687,ODPV3,ODPV3.SA
2017-04-03,0.060726,ODPV3,ODPV3.SA
2017-05-03,0.072791,ODPV3,ODPV3.SA
2017-06-23,0.019458,ODPV3,ODPV3.SA
2017-08-01,0.171243,ODPV3,ODPV3.SA
2017-09-22,0.019992,ODPV3,ODPV3.SA
2017-10-31,0.091664,ODPV3,ODPV3.SA
2017-12-15,0.020447,ODPV3,ODPV3.SA
2018-03-16,0.025893,ODPV3,ODPV3.SA
2018-04-06,0.005112,ODPV3,ODPV3.SA
2018-06-19,0.024655,ODPV3,ODPV3.SA
2018-07-31,0.048011,ODPV3,ODPV3.SA
2018-09-27,0.024883,ODPV3,ODPV3.SA
2018-12-26,0.12655,ODPV3,ODPV3.SA
2019-03-22,0.030214,ODPV3,ODPV3.SA
2019-04-05,0.047555,ODPV3,ODPV3.SA
2019-05-08,0.086595,ODPV3,ODPV3.SA
2019-06-24,0.027181,ODPV3,ODPV3.SA
2019-08-07,0.047625,ODPV3,ODPV3.SA
2019-09-30,0.025571,ODPV3,ODPV3.SA
2019-11-05,0.038543,ODPV3,ODPV3.SA
2019-12-20,0.024349,ODPV3,ODPV3.SA
2020-03-18,0.023763,ODPV3,ODPV3.SA
2020-05-05,0.061721,ODPV3,ODPV3.SA
2020-05-06,0.040705,ODPV3,ODPV3.SA
2020-06-17,0.02295,ODPV3,ODPV3.SA
2020-08-12,0.142555,ODPV3,ODPV3.SA
2020-09-17,0.022803,ODPV3,ODPV3.SA
2020-11-04,0.124368,ODPV3,ODPV3.SA
2020-12-16,0.021355,ODPV3,ODPV3.SA
2021-03-17,0.022247,ODPV3,ODPV3.SA
2021-04-13,0.173087,ODPV3,ODPV3.SA
2021-05-20,0.16515,ODPV3,ODPV3.SA
2021-06-17,0.02337,ODPV3,ODPV3.SA
2021-09-23,0.023544,ODPV3,ODPV3.SA
2021-12-20,0.021525,ODPV3,ODPV3.SA
2022-03-25,0.029016,ODPV3,ODPV3.SA
2022-04-05,0.071872,ODPV3,ODPV3.SA
2022-05-09,0.107203,ODPV3,ODPV3.SA
2022-06-24,0.031686,ODPV3,ODPV3.SA
2022-09-21,0.031687,ODPV3,ODPV3.SA
2022-12-16,0.032094,ODPV3,ODPV3.SA
2023-03-20,0.038442,ODPV3,ODPV3.SA
2023-04-24,0.217196,ODPV3,ODPV3.SA
2023-06-30,0.03821,ODPV3,ODPV3.SA
2023-09-25,0.037184,ODPV3,ODPV3.SA
2023-12-19,0.035439,ODPV3,ODPV3.SA
2024-04-02,0.041368,ODPV3,ODPV3.SA
2024-04-15,0.77774,ODPV3,ODPV3.SA
2024-05-16,0.133326,ODPV3,ODPV3.SA
2024-06-25,0.039534,ODPV3,ODPV3.SA
2024-08-26,0.156146,ODPV3,ODPV3.SA
2024-10-02,0.033597,ODPV3,ODPV3.SA
2024-11-11,0.225673,ODPV3,ODPV3.SA
2024-12-23,0.039185,ODPV3,ODPV3.SA
2025-03-25,0.045364,ODPV3,ODPV3.SA
2025-05-12,0.216477,ODPV3,ODPV3.SA
2025-06-25,0.047728,ODPV3,ODPV3.SA
2025-08-11,0.211257,ODPV3,ODPV3.SA
2025-09-19,0.049257,ODPV3,ODPV3.SA
2015-01-05,0.067294,OFSA3,OFSA3.SA
2015-04-29,0.181139,OFSA3,OFSA3.SA
2015-12-22,0.09315,OFSA3,OFSA3.SA
2016-05-02,0.224891,OFSA3,OFSA3.SA
2017-12-20,0.11122,OFSA3,OFSA3.SA
2018-04-16,0.102732,OFSA3,OFSA3.SA
2018-12-17,0.14225,OFSA3,OFSA3.SA
2019-04-01,0.177176,OFSA3,OFSA3.SA
2019-12-20,0.01751,OFSA3,OFSA3.SA
2020-10-15,0.188223,OFSA3,OFSA3.SA
2020-12-28,0.25064,OFSA3,OFSA3.SA
2021-04-12,0.173042,OFSA3,OFSA3.SA
2021-12-20,0.30043,OFSA3,OFSA3.SA
2022-04-22,0.237456,OFSA3,OFSA3.SA
2022-12-19,0.438833,OFSA3,OFSA3.SA
2023-04-17,0.196695,OFSA3,OFSA3.SA
2023-12-20,0.276417,OFSA3,OFSA3.SA
2024-04-30,0.336869,OFSA3,OFSA3.SA
2024-12-23,0.576555,OFSA3,OFSA3.SA
2025-04-22,0.150569,OFSA3,OFSA3.SA
2009-04-08,0.250476,PATI3,PATI3.SA
2010-04-29,0.072867,PATI3,PATI3.SA
2011-05-02,0.25723,PATI3,PATI3.SA
2012-04-26,0.158535,PATI3,PATI3.SA
2013-04-11,0.124687,PATI3,PATI3.SA
2014-04-25,0.177916,PATI3,PATI3.SA
2015-04-29,0.135473,PATI3,PATI3.SA
2016-04-27,0.083578,PATI3,PATI3.SA
2017-04-27,0.121453,PATI3,PATI3.SA
2018-04-06,0.145084,PATI3,PATI3.SA
2019-04-04,0.63461,PATI3,PATI3.SA
2020-07-29,0.136966,PATI3,PATI3.SA
2021-04-15,1.811036,PATI3,PATI3.SA
2022-04-27,2.911122,PATI3,PATI3.SA
2023-04-13,0.48309,PATI3,PATI3.SA
2024-05-03,0.044793,PATI3,PATI3.SA
2024-09-06,5.01413,PATI3,PATI3.SA
2025-04-25,0.791435,PATI3,PATI3.SA
2024-04-29,0.046221,PDTC3,PDTC3.SA
2007-12-13,0.97,PEAB3,PEAB3.SA
2008-08-27,2.23,PEAB3,PEAB3.SA
2009-04-30,5.7,PEAB3,PEAB3.SA
2010-04-30,0.19,PEAB3,PEAB3.SA
2011-06-13,1.459,PEAB3,PEAB3.SA
2012-05-02,1.07393,PEAB3,PEAB3.SA
2013-05-02,1.4317,PEAB3,PEAB3.SA
2014-05-02,2.328132,PEAB3,PEAB3.SA
2015-05-04,2.518438,PEAB3,PEAB3.SA
2016-05-02,1.214297,PEAB3,PEAB3.SA
2017-05-02,2.87132,PEAB3,PEAB3.SA
2018-04-30,3.134546,PEAB3,PEAB3.SA
2019-04-29,2.73336,PEAB3,PEAB3.SA
2019-09-12,1.155001,PEAB3,PEAB3.SA
2020-04-29,2.471294,PEAB3,PEAB3.SA
2020-11-19,29.645458,PEAB3,PEAB3.SA
2021-05-24,0.699089,PEAB3,PEAB3.SA
2021-11-17,10.59825,PEAB3,PEAB3.SA
2022-04-04,0.835354,PEAB3,PEAB3.SA
2022-05-02,0.547352,PEAB3,PEAB3.SA
2022-11-18,0.476804,PEAB3,PEAB3.SA
2023-08-24,0.296455,PEAB3,PEAB3.SA
2024-04-01,0.061476,PEAB3,PEAB3.SA
2024-05-02,0.654042,PEAB3,PEAB3.SA
2024-11-21,0.525731,PEAB3,PEAB3.SA
2024-12-19,0.040193,PEAB3,PEAB3.SA
